"06726: Omsetning av boligeiendommer med bygning i fritt salg, etter region og år"
"region";"1992 Omsetninger (antall)";"1992 Samlet kjøpesum (1 000 kr)";"1992 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"1993 Omsetninger (antall)";"1993 Samlet kjøpesum (1 000 kr)";"1993 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"1994 Omsetninger (antall)";"1994 Samlet kjøpesum (1 000 kr)";"1994 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"1995 Omsetninger (antall)";"1995 Samlet kjøpesum (1 000 kr)";"1995 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"1996 Omsetninger (antall)";"1996 Samlet kjøpesum (1 000 kr)";"1996 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"1997 Omsetninger (antall)";"1997 Samlet kjøpesum (1 000 kr)";"1997 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"1998 Omsetninger (antall)";"1998 Samlet kjøpesum (1 000 kr)";"1998 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"1999 Omsetninger (antall)";"1999 Samlet kjøpesum (1 000 kr)";"1999 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2000 Omsetninger (antall)";"2000 Samlet kjøpesum (1 000 kr)";"2000 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2001 Omsetninger (antall)";"2001 Samlet kjøpesum (1 000 kr)";"2001 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2002 Omsetninger (antall)";"2002 Samlet kjøpesum (1 000 kr)";"2002 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2003 Omsetninger (antall)";"2003 Samlet kjøpesum (1 000 kr)";"2003 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2004 Omsetninger (antall)";"2004 Samlet kjøpesum (1 000 kr)";"2004 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2005 Omsetninger (antall)";"2005 Samlet kjøpesum (1 000 kr)";"2005 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2006 Omsetninger (antall)";"2006 Samlet kjøpesum (1 000 kr)";"2006 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2007 Omsetninger (antall)";"2007 Samlet kjøpesum (1 000 kr)";"2007 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2008 Omsetninger (antall)";"2008 Samlet kjøpesum (1 000 kr)";"2008 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2009 Omsetninger (antall)";"2009 Samlet kjøpesum (1 000 kr)";"2009 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2010 Omsetninger (antall)";"2010 Samlet kjøpesum (1 000 kr)";"2010 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2011 Omsetninger (antall)";"2011 Samlet kjøpesum (1 000 kr)";"2011 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2012 Omsetninger (antall)";"2012 Samlet kjøpesum (1 000 kr)";"2012 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2013 Omsetninger (antall)";"2013 Samlet kjøpesum (1 000 kr)";"2013 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2014 Omsetninger (antall)";"2014 Samlet kjøpesum (1 000 kr)";"2014 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2015 Omsetninger (antall)";"2015 Samlet kjøpesum (1 000 kr)";"2015 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2016 Omsetninger (antall)";"2016 Samlet kjøpesum (1 000 kr)";"2016 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2017 Omsetninger (antall)";"2017 Samlet kjøpesum (1 000 kr)";"2017 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2018 Omsetninger (antall)";"2018 Samlet kjøpesum (1 000 kr)";"2018 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2019 Omsetninger (antall)";"2019 Samlet kjøpesum (1 000 kr)";"2019 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2020 Omsetninger (antall)";"2020 Samlet kjøpesum (1 000 kr)";"2020 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2021 Omsetninger (antall)";"2021 Samlet kjøpesum (1 000 kr)";"2021 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2022 Omsetninger (antall)";"2022 Samlet kjøpesum (1 000 kr)";"2022 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2023 Omsetninger (antall)";"2023 Samlet kjøpesum (1 000 kr)";"2023 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2024 Omsetninger (antall)";"2024 Samlet kjøpesum (1 000 kr)";"2024 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)";"2025 Omsetninger (antall)";"2025 Samlet kjøpesum (1 000 kr)";"2025 Gjennomsnittlig kjøpesum per omsetning (1 000 kr)"
"4698 KRISTIANSAND S";"27";"..";"..";"12";"6325";"..";"10";"5237";"..";"17";"3563";"..";"9";"3204";"..";"15";"10078";"..";"9";"2971";"..";"10";"3880";"..";"16";"3911";"..";"5";"3586";"..";"19";"10510";"..";"17";"16975";"..";"23";"21758";"..";"22";"16357";"..";"17";"18686";"..";"44";"54318";"..";"75";"18230";"..";"49";"128597";"..";"24";"29173";"..";"47";"54614";"..";"51";"119728";"..";"48";"..";"..";"49";"109467";"..";"23";"60146";"..";"11";"23125";"..";"35";"56011";"..";"12";"29318";"..";"48";"33086";"..";"47";"107766";"..";"44";"97718";"..";"38";"166799";"..";"23";"43955";"..";"25";"44455";"..";"33";"21844";".."
"4274 STOL";"7";"2389";"..";"5";"3095";"..";"23";"6695";"..";"16";"4636";"..";"6";"5752";"..";"23";"13219";"..";"11";"7679";"..";"17";"9306";"..";"23";"5861";"..";"12";"5007";"..";"25";"27825";"..";"11";"3759";"..";"17";"14627";"..";"19";"18128";"..";"26";"44178";"..";"30";"28414";"..";"18";"32469";"..";"21";"30866";"..";"48";"..";"..";"26";"97050";"..";"19";"28052";"..";"23";"47050";"..";"37";"33279";"..";"17";"40631";"..";"20";"45743";"..";"30";"46221";"..";"19";"14310";"..";"24";"40209";"..";"21";"57752";"..";"37";"83406";"..";"31";"85705";"..";"40";"82268";"..";"14";"56372";"..";"34";"72134";".."
"3941 PORSGRUNN";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"3189";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"..";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"114228";"..";"111";"262244";".."
"0964 OSLO";"0";"0";"0";"8";"1880";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"12285";"..";"8";"9945";"..";"9";"27748";"..";"5";"8999";"..";"13";"39651";"..";"3";"..";"..";"10";"37332";"..";"7";"22783";".."
"7471 TRONDHEIM";"6";"2354";"..";"5";"1951";"..";"3";"832";"..";"8";"3297";"..";"20";"7060";"..";"11";"11881";"..";"5";"3185";"..";"3";"..";"..";"7";"2223";"..";"4";"4307";"..";"11";"7152";"..";"11";"3886";"..";"5";"..";"..";"15";"22964";"..";"15";"4689";"..";"21";"11205";"..";"19";"27208";"..";"13";"8118";"..";"13";"12286";"..";"13";"49166";"..";"22";"30757";"..";"31";"58537";"..";"14";"31820";"..";"11";"13384";"..";"20";"51128";"..";"13";"64602";"..";"22";"39788";"..";"14";"54139";"..";"29";"89200";"..";"13";"35523";"..";"6";"..";"..";"9";"18973";"..";"12";"26452";"..";"13";"41441";".."
"0188 OSLO";"65";"24123";"..";"138";"35708";"..";"146";"51633";"..";"32";"15315";"..";"53";"..";"..";"35";"25151";"..";"44";"52012";"..";"63";"25952";"..";"53";"26937";"..";"69";"88414";"..";"54";"66663";"..";"77";"..";"..";"122";"141918";"..";"79";"56824";"..";"158";"171556";"..";"99";"107561";"..";"64";"69117";"..";"120";"181294";"..";"314";"240947";"..";"206";"261766";"..";"243";"350806";"..";"115";"152013";"..";"234";"328983";"..";"198";"215906";"..";"158";"173573";"..";"409";"804013";"..";"93";"261724";"..";"222";"840528";"..";"261";"463694";"..";"117";"264715";"..";"162";"384745";"..";"281";"445468";"..";"153";"420887";"..";"206";"1098710";".."
"6151 ØRSTA";"84";"41440";"..";"119";"68786";"..";"163";"55359";"..";"74";"21269";"..";"55";"18171";"..";"92";"52756";"..";"65";"22293";"..";"81";"28497";"..";"84";"18194";"..";"81";"..";"..";"200";"296524";"..";"131";"178415";"..";"116";"102097";"..";"93";"93505";"..";"100";"155832";"..";"141";"84104";"..";"91";"78582";"..";"97";"180224";"..";"117";"266170";"..";"150";"262652";"..";"91";"243783";"..";"130";"129089";"..";"98";"72557";"..";"113";"170661";"..";"243";"417628";"..";"155";"332891";"..";"211";"576963";"..";"174";"284406";"..";"265";"565206";"..";"107";"409875";"..";"169";"363280";"..";"182";"1447805";"..";"113";"197032";"..";"251";"1070003";".."
"1821 SPYDEBERG";"1";"287";"..";"5";"2053";"..";"5";"3178";"..";"6";"3537";"..";"3";"..";"..";"5";"1859";"..";"1";"494";"..";"5";"..";"..";"2";"..";"..";"5";"4482";"..";"4";"1995";"..";"7";"..";"..";"18";"27616";"..";"5";"5908";"..";"6";"13505";"..";"16";"21732";"..";"10";"13628";"..";"9";"..";"..";"10";"..";"..";"14";"49891";"..";"22";"22567";"..";"13";"35484";"..";"10";"22336";"..";"7";"21985";"..";"9";"26030";"..";"11";"16892";"..";"7";"10334";"..";"32";"32870";"..";"38";"28030";"..";"13";"63748";"..";"11";"48215";"..";"44";"166330";"..";"11";"32816";"..";"18";"45383";".."
"6680 HALSANAUSTAN";"54";"21008";"..";"108";"30417";"..";"180";"68662";"..";"89";"41096";"..";"97";"31178";"..";"48";"20466";"..";"87";"100149";"..";"97";"47664";"..";"104";"50761";"..";"103";"134175";"..";"129";"141006";"..";"165";"90182";"..";"106";"169568";"..";"251";"245077";"..";"340";"428089";"..";"210";"305907";"..";"290";"1075476";"..";"274";"..";"..";"580";"410247";"..";"380";"187597";"..";"438";"599704";"..";"433";"526491";"..";"378";"331143";"..";"350";"322517";"..";"194";"..";"..";"315";"917869";"..";"242";"213398";"..";"246";"442049";"..";"277";"500468";"..";"488";"703896";"..";"299";"1023046";"..";"264";"898362";"..";"340";"916082";"..";"229";"..";".."
"0956 OSLO";"887";"472315";"..";"2846";"1371532";"..";"1686";"710153";"..";"2680";"1149567";"..";"1141";"380212";"..";"1364";"819990";"..";"2314";"825322";"..";"3549";"1273108";"..";"4004";"1681979";"..";"2149";"1929950";"..";"1324";"..";"..";"1902";"1132088";"..";"2318";"2354422";"..";"3397";"2969038";"..";"1365";"774467";"..";"2032";"1397629";"..";"3915";"15687598";"..";"2062";"1040637";"..";"3551";"3394993";"..";"2991";"3253775";"..";"3864";"8912316";"..";"1425";"1167526";"..";"2211";"..";"..";"3164";"7461811";"..";"1426";"1779854";"..";"2634";"4038876";"..";"1514";"2432373";"..";"2283";"4300388";"..";"4924";"10982779";"..";"2762";"6415997";"..";"6362";"8864639";"..";"3006";"7150822";"..";"3495";"9038960";"..";"1442";"7417852";".."
"9408 HARSTAD";"20";"9179";"..";"30";"14444";"..";"56";"45677";"..";"86";"22604";"..";"35";"17612";"..";"78";"28371";"..";"60";"13183";"..";"97";"21240";"..";"89";"37210";"..";"75";"57956";"..";"101";"71796";"..";"68";"25288";"..";"115";"175450";"..";"117";"57851";"..";"88";"179836";"..";"77";"180617";"..";"130";"254572";"..";"144";"97934";"..";"103";"56258";"..";"142";"197657";"..";"198";"406875";"..";"212";"392188";"..";"116";"160788";"..";"135";"164938";"..";"275";"537168";"..";"74";"118088";"..";"199";"380458";"..";"92";"219233";"..";"130";"160377";"..";"133";"311069";"..";"199";"537383";"..";"192";"282265";"..";"435";"1171233";"..";"189";"438820";".."
"3608 HEISTADMOEN";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"14669";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"18480";"..";"0";"0";"0";"247";"768546";"..";"116";"272570";".."
"6222 IKORNNES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"..";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"34626";"..";"24";"80721";"..";"36";"93756";"..";"24";"53408";"..";"26";"55071";"..";"16";"63874";".."
"3790 HELLE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"8976";"..";"35";"109983";"..";"26";"50035";"..";"33";"71965";"..";"18";"35283";"..";"33";"101321";"..";"33";"73044";".."
"5016 BERGEN";"0";"0";"0";"0";"0";"0";"6";"2225";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"136";"410857";"..";"124";"196264";"..";"147";"178091";"..";"295";"700213";"..";"308";"395940";"..";"250";"599055";".."
"8198 NORDNESØYA";"14";"3594";"..";"9";"..";"..";"11";"4453";"..";"12";"7118";"..";"39";"6484";"..";"34";"8330";"..";"16";"9741";"..";"19";"10742";"..";"36";"25193";"..";"23";"23736";"..";"66";"33122";"..";"22";"13312";"..";"33";"33950";"..";"29";"36597";"..";"43";"16378";"..";"37";"49787";"..";"29";"70854";"..";"55";"87544";"..";"37";"49173";"..";"33";"94575";"..";"49";"38240";"..";"22";"28771";"..";"64";"192098";"..";"84";"76698";"..";"55";"140933";"..";"44";"84442";"..";"48";"79401";"..";"67";"104623";"..";"15";"49085";"..";"58";"210881";"..";"32";"40960";"..";"42";"83273";"..";"95";"60375";"..";"31";"36882";".."
"9326 BARDUFOSS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"1910";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"19606";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"101";"427623";"..";"138";"197793";"..";"91";"133266";"..";"98";"224858";"..";"56";"166605";"..";"94";"399216";".."
"1751 HALDEN";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28";"98644";"..";"53";"197115";"..";"26";"36731";"..";"40";"124539";"..";"35";"270978";"..";"34";"83183";".."
"0366 OSLO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"23848";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"19915";"..";"229";"302283";"..";"327";"706217";"..";"237";"563774";"..";"168";"339274";"..";"788";"574724";"..";"259";"619887";".."
"7340 OPPDAL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"2131";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"45709";"..";"12";"37962";".."
"5775 NÅ";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"12133";"..";"28";"89647";"..";"0";"0";"0";"17";"83258";"..";"8";"18816";"..";"8";"48192";"..";"19";"65815";"..";"15";"34371";"..";"9";"26393";"..";"2";"9621";"..";"13";"50466";".."
"1151 OSLO";"267";"58773";"..";"662";"220766";"..";"357";"232248";"..";"301";"142542";"..";"306";"203947";"..";"722";"531168";"..";"460";"601044";"..";"561";"127608";"..";"624";"394054";"..";"627";"474850";"..";"531";"532902";"..";"584";"311212";"..";"718";"678475";"..";"726";"782040";"..";"482";"508056";"..";"933";"1007415";"..";"493";"356123";"..";"510";"435566";"..";"1585";"3522598";"..";"1300";"1036291";"..";"648";"524820";"..";"827";"839573";"..";"742";"1118926";"..";"523";"1411666";"..";"264";"190780";"..";"861";"1454390";"..";"643";"454978";"..";"539";"841936";"..";"623";"1461434";"..";"768";"1790214";"..";"514";"601985";"..";"1270";"3689428";"..";"862";"2811902";"..";"1707";"3009601";".."
"9151 STORSLETT";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"99";"221633";"..";"91";"181713";"..";"56";"76282";"..";"99";"146108";"..";"32";"97611";"..";"34";"117596";".."
"9489 HARSTAD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"13159";"..";"0";"0";"0";"275";"723041";"..";"319";"297851";"..";"254";"985581";"..";"149";"515197";"..";"265";"715230";"..";"140";"323398";".."
"7400 TRONDHEIM";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"11500";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"18804";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34";"64732";"..";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28";"..";"..";"44";"109082";".."
"7181 ROAN";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"131";"141917";"..";"44";"93461";"..";"86";"406874";"..";"116";"278293";"..";"105";"475890";"..";"90";"157898";".."
"0574 OSLO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38";"71603";"..";"38";"79593";"..";"77";"293207";"..";"64";"266214";"..";"19";"66421";"..";"52";"208849";"..";"67";"284674";"..";"46";"85428";".."
"0651 OSLO";"12";"4733";"..";"7";"3153";"..";"6";"1482";"..";"14";"4252";"..";"10";"5237";"..";"7";"..";"..";"24";"17350";"..";"22";"7586";"..";"8";"2981";"..";"30";"14795";"..";"8";"10168";"..";"34";"43322";"..";"38";"23417";"..";"36";"..";"..";"69";"59986";"..";"42";"26207";"..";"43";"68008";"..";"60";"59653";"..";"79";"121014";"..";"45";"94997";"..";"74";"116860";"..";"47";"76136";"..";"117";"308932";"..";"47";"64007";"..";"56";"57758";"..";"44";"60464";"..";"35";"114372";"..";"58";"321497";"..";"22";"34200";"..";"101";"196633";"..";"47";"98537";"..";"76";"163174";"..";"97";"240461";"..";"64";"169804";".."
"7212 KORSVEGEN";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1242";"..";"3";"6772";"..";"3";"5594";"..";"2";"5272";"..";"2";"..";"..";"3";"7248";"..";"2";"5867";".."
"8313 KLEPPSTAD";"10";"3493";"..";"3";"..";"..";"7";"5898";"..";"5";"1651";"..";"12";"2543";"..";"17";"7296";"..";"4";"..";"..";"17";"10912";"..";"9";"2940";"..";"7";"3264";"..";"8";"..";"..";"9";"5424";"..";"14";"17999";"..";"5";"2166";"..";"6";"7576";"..";"9";"8694";"..";"10";"13960";"..";"14";"12507";"..";"25";"42459";"..";"15";"19331";"..";"25";"29563";"..";"17";"17806";"..";"19";"45055";"..";"20";"34396";"..";"10";"16915";"..";"16";"51527";"..";"13";"28476";"..";"10";"7190";"..";"10";"42109";"..";"24";"64280";"..";"25";"76349";"..";"13";"39358";"..";"16";"29869";"..";"16";"83306";".."
"8085 BODØ";"23";"5204";"..";"17";"7384";"..";"45";"37486";"..";"36";"9090";"..";"70";"77424";"..";"41";"24493";"..";"37";"36031";"..";"68";"32102";"..";"66";"34734";"..";"61";"61532";"..";"160";"120975";"..";"216";"123671";"..";"124";"90429";"..";"88";"127973";"..";"149";"44488";"..";"40";"40788";"..";"90";"164091";"..";"91";"192375";"..";"97";"87219";"..";"93";"129290";"..";"118";"228279";"..";"165";"388150";"..";"186";"281188";"..";"98";"119201";"..";"154";"305029";"..";"92";"197758";"..";"223";"617321";"..";"79";"206291";"..";"106";"451829";"..";"165";"383817";"..";"135";"194320";"..";"175";"659159";"..";"69";"133253";"..";"77";"224961";".."
"2329 VANG PÅ HEDMARKEN";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"239";"736344";"..";"282";"540127";"..";"141";"186732";"..";"247";"567202";"..";"271";"429459";"..";"312";"591771";"..";"283";"425974";"..";"368";"1747922";".."
"1486 NITTEDAL";"12";"..";"..";"40";"15742";"..";"14";"9464";"..";"39";"13071";"..";"17";"8324";"..";"24";"..";"..";"30";"17231";"..";"19";"6575";"..";"34";"32949";"..";"59";"45279";"..";"41";"30463";"..";"31";"81801";"..";"44";"34121";"..";"19";"26162";"..";"61";"82275";"..";"51";"49582";"..";"37";"29318";"..";"34";"15744";"..";"48";"83264";"..";"70";"66188";"..";"78";"..";"..";"44";"76336";"..";"113";"217122";"..";"60";"119560";"..";"57";"107741";"..";"90";"210531";"..";"77";"149105";"..";"46";"29895";"..";"74";"110208";"..";"32";"87926";"..";"43";"100868";"..";"65";"54010";"..";"50";"187694";"..";"42";"98082";".."
"6590 TUSTNA";"71";"28589";"..";"62";"17155";"..";"242";"138906";"..";"54";"14245";"..";"149";"59455";"..";"81";"42253";"..";"61";"22413";"..";"59";"39589";"..";"106";"..";"..";"99";"149558";"..";"102";"24935";"..";"141";"125793";"..";"69";"71358";"..";"206";"135000";"..";"98";"141904";"..";"118";"77263";"..";"201";"..";"..";"157";"134403";"..";"72";"171659";"..";"370";"258048";"..";"103";"89792";"..";"129";"..";"..";"123";"132989";"..";"182";"974396";"..";"133";"215715";"..";"88";"245734";"..";"123";"221623";"..";"152";"383838";"..";"231";"364732";"..";"209";"392688";"..";"141";"560235";"..";"110";"224316";"..";"86";"59589";"..";"212";"841431";".."
